#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     1                 0                 0.000        0.000        0.000        0.000        0.036        31.080            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.003        28.310            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.003        28.310            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        28.407            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.632            
GPU 0     0                 0                 0.001        0.000        0.000        0.000        0.000        35.228            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.228            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.534            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.436            
GPU 0     52                10                0.000        0.000        0.000        0.000        0.000        167.691           
GPU 0     72                12                0.210        0.197        0.085        0.001        0.025        89.973            
GPU 0     61                11                0.617        0.577        0.259        0.002        0.096        166.863           
GPU 0     50                9                 0.627        0.585        0.263        0.003        0.097        177.296           
GPU 0     53                9                 0.624        0.582        0.263        0.003        0.098        176.019           
GPU 0     99                20                0.638        0.596        0.269        0.003        0.099        142.019           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     86                14                0.602        0.563        0.253        0.002        0.095        73.710            
GPU 0     56                10                0.629        0.589        0.265        0.003        0.098        171.369           
GPU 0     36                7                 0.623        0.581        0.263        0.003        0.097        162.585           
GPU 0     67                12                0.638        0.596        0.270        0.003        0.100        167.104           
GPU 0     78                16                0.626        0.586        0.264        0.003        0.097        83.436            
GPU 0     81                17                0.575        0.531        0.226        0.002        0.091        81.497            
GPU 0     94                20                0.650        0.598        0.248        0.003        0.106        89.875            
GPU 0     86                18                0.642        0.590        0.246        0.003        0.105        81.998            
GPU 0     0                 0                 0.647        0.595        0.248        0.003        0.105        35.839            
