#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     22                1                 0.000        0.000        0.000        0.000        0.000        31.914            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.461            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.363            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.461            
GPU 0     100               21                0.428        0.393        0.167        0.002        0.060        166.139           
GPU 0     60                13                0.655        0.611        0.254        0.003        0.106        85.921            
GPU 0     67                11                0.654        0.611        0.256        0.003        0.107        181.540           
GPU 0     68                11                0.654        0.611        0.256        0.003        0.107        170.455           
GPU 0     63                13                0.677        0.634        0.265        0.003        0.111        167.121           
GPU 0     98                21                0.654        0.611        0.256        0.003        0.107        89.953            
GPU 0     35                7                 0.656        0.612        0.257        0.003        0.108        172.125           
GPU 0     100               17                0.662        0.619        0.258        0.003        0.107        93.468            
GPU 0     54                10                0.632        0.592        0.249        0.003        0.101        164.598           
GPU 0     55                10                0.633        0.592        0.266        0.003        0.095        176.145           
GPU 0     60                11                0.561        0.526        0.234        0.003        0.084        164.374           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     64                12                0.615        0.574        0.254        0.003        0.093        88.895            
GPU 0     68                11                0.642        0.602        0.269        0.003        0.096        164.806           
GPU 0     76                14                0.641        0.601        0.268        0.003        0.096        112.037           
GPU 0     64                12                0.639        0.597        0.265        0.003        0.096        99.605            
GPU 0     61                11                0.632        0.592        0.262        0.003        0.094        187.219           
GPU 0     62                12                0.622        0.583        0.261        0.003        0.093        169.265           
GPU 0     75                12                0.612        0.572        0.253        0.003        0.092        165.142           
GPU 0     62                12                0.531        0.497        0.223        0.003        0.080        200.019           
GPU 0     37                8                 0.653        0.613        0.272        0.003        0.097        89.730            
GPU 0     45                9                 0.618        0.577        0.256        0.003        0.093        94.077            
GPU 0     96                16                0.661        0.619        0.274        0.003        0.098        93.577            
GPU 0     33                7                 0.650        0.608        0.271        0.003        0.097        167.064           
GPU 0     94                16                0.591        0.552        0.245        0.003        0.089        92.997            
GPU 0     0                 0                 0.638        0.598        0.267        0.003        0.095        40.528            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.295        0.275        0.123        0.001        0.041        40.235            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        39.844            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        39.539            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        39.330            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        39.135            
