#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        32.415            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.353            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.060            
GPU 0     75                15                0.421        0.394        0.175        0.002        0.055        89.925            
GPU 0     58                11                0.631        0.579        0.232        0.002        0.088        85.986            
GPU 0     76                13                0.613        0.560        0.236        0.002        0.084        169.329           
GPU 0     67                10                0.613        0.560        0.236        0.002        0.084        175.608           
GPU 0     65                11                0.605        0.538        0.194        0.002        0.077        84.275            
GPU 0     62                9                 0.627        0.581        0.254        0.003        0.090        124.678           
GPU 0     46                9                 0.608        0.542        0.210        0.002        0.078        167.021           
GPU 0     68                10                0.631        0.579        0.241        0.003        0.090        167.257           
GPU 0     92                18                0.636        0.580        0.222        0.003        0.088        86.421            
GPU 0     67                11                0.644        0.599        0.243        0.003        0.095        172.706           
GPU 0     56                10                0.644        0.591        0.240        0.003        0.091        176.377           
GPU 0     65                10                0.645        0.596        0.247        0.003        0.090        86.351            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     73                14                0.625        0.565        0.208        0.002        0.082        176.838           
GPU 0     69                10                0.621        0.557        0.209        0.002        0.082        86.244            
GPU 0     61                9                 0.626        0.577        0.234        0.003        0.089        93.480            
GPU 0     0                 0                 0.582        0.527        0.212        0.002        0.079        40.333            
GPU 0     0                 0                 0.107        0.097        0.036        0.000        0.011        39.942            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        39.746            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        39.539            
