#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     100               5                 0.000        0.000        0.000        0.000        0.000        53.692            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        31.517            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        31.419            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        31.328            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.562            
GPU 0     0                 0                 0.001        0.000        0.000        0.000        0.000        38.669            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.167            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.562            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.562            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.571            
GPU 0     100               21                0.000        0.000        0.000        0.000        0.000        101.928           
GPU 0     49                9                 0.320        0.296        0.123        0.001        0.041        75.639            
GPU 0     77                11                0.608        0.562        0.218        0.002        0.084        179.073           
GPU 0     61                9                 0.633        0.576        0.213        0.002        0.084        87.385            
GPU 0     74                13                0.634        0.570        0.212        0.002        0.084        93.759            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     65                12                0.642        0.594        0.260        0.003        0.092        85.715            
GPU 0     82                14                0.645        0.600        0.260        0.003        0.095        152.684           
GPU 0     80                13                0.629        0.575        0.228        0.003        0.086        75.235            
GPU 0     64                9                 0.636        0.591        0.253        0.003        0.091        98.070            
GPU 0     0                 0                 0.636        0.578        0.253        0.003        0.087        40.249            
GPU 0     0                 0                 0.195        0.177        0.068        0.001        0.023        39.552            
