#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        26.238            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        28.017            
GPU 0     4                 0                 0.001        0.000        0.000        0.000        0.000        35.240            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.955            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.564            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.946            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.955            
GPU 0     79                14                0.000        0.000        0.000        0.000        0.000        60.933            
GPU 0     91                12                0.302        0.290        0.105        0.000        0.030        148.302           
GPU 0     92                12                0.830        0.755        0.239        0.001        0.090        150.361           
GPU 0     93                12                0.848        0.772        0.237        0.001        0.091        160.584           
GPU 0     94                12                0.831        0.744        0.217        0.001        0.085        173.939           
GPU 0     60                8                 0.847        0.752        0.215        0.001        0.086        96.680            
GPU 0     72                9                 0.725        0.642        0.179        0.000        0.075        136.883           
GPU 0     88                12                0.739        0.647        0.172        0.000        0.075        154.143           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     39                5                 0.804        0.721        0.215        0.001        0.082        155.075           
GPU 0     89                12                0.778        0.699        0.207        0.000        0.082        173.635           
GPU 0     91                12                0.734        0.642        0.173        0.000        0.074        180.989           
GPU 0     22                3                 0.834        0.753        0.227        0.001        0.088        65.282            
GPU 0     61                8                 0.800        0.726        0.218        0.001        0.088        151.678           
GPU 0     95                15                0.732        0.653        0.184        0.000        0.076        151.147           
GPU 0     0                 0                 0.858        0.770        0.232        0.001        0.088        36.132            
