Step,TotalRequests,AvgLatency_ms,Throughput_reqPerSec
Ingress,6000,2872.990333333333,104.6773321237286
StepA,6000,21.7795,110.92623405435384
StepB,6000,150.83216666666667,110.67047864982015
StepD,6000,36.95733333333333,111.59883937207053
StepE,6000,447.3756666666667,105.96962204168139
