#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        31.620            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.253            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.253            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.253            
GPU 0     95                16                0.546        0.526        0.208        0.000        0.060        164.315           
GPU 0     78                10                0.863        0.794        0.253        0.001        0.095        186.013           
GPU 0     59                8                 0.852        0.788        0.258        0.001        0.097        68.891            
GPU 0     96                15                0.852        0.788        0.258        0.001        0.097        138.925           
GPU 0     97                16                0.895        0.835        0.285        0.001        0.105        164.614           
GPU 0     95                15                0.916        0.847        0.271        0.001        0.101        135.893           
GPU 0     91                12                0.877        0.819        0.274        0.001        0.101        164.522           
GPU 0     95                17                0.805        0.743        0.252        0.001        0.091        165.827           
GPU 0     92                13                0.927        0.879        0.334        0.001        0.117        166.921           
GPU 0     92                13                0.826        0.755        0.246        0.001        0.091        154.000           
GPU 0     96                16                0.922        0.858        0.295        0.001        0.105        140.803           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     92                13                0.941        0.887        0.301        0.001        0.109        152.068           
GPU 0     95                14                0.836        0.769        0.240        0.001        0.092        173.189           
GPU 0     94                15                0.928        0.884        0.312        0.001        0.115        168.735           
GPU 0     98                17                0.925        0.865        0.303        0.001        0.108        163.472           
GPU 0     95                14                0.915        0.869        0.307        0.001        0.110        167.892           
GPU 0     96                13                0.936        0.875        0.307        0.001        0.109        162.490           
GPU 0     93                13                0.920        0.859        0.291        0.001        0.105        134.411           
GPU 0     90                13                0.886        0.830        0.279        0.001        0.102        142.312           
GPU 0     87                11                0.926        0.869        0.301        0.001        0.107        150.994           
GPU 0     92                16                0.861        0.793        0.250        0.001        0.093        170.536           
GPU 0     96                17                0.833        0.772        0.261        0.001        0.094        166.968           
GPU 0     96                16                0.926        0.881        0.315        0.001        0.112        170.700           
GPU 0     0                 0                 0.888        0.830        0.275        0.001        0.103        41.518            
GPU 0     0                 0                 0.429        0.399        0.131        0.000        0.047        41.213            
