#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        29.919            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        31.217            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        31.217            
GPU 0     0                 0                 0.001        0.000        0.000        0.000        0.000        37.656            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.244            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.244            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.244            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.254            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.244            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.244            
GPU 0     96                20                0.000        0.000        0.000        0.000        0.000        162.777           
GPU 0     93                15                0.487        0.476        0.199        0.000        0.065        167.835           
GPU 0     93                13                0.890        0.830        0.291        0.001        0.106        170.437           
GPU 0     93                19                0.891        0.841        0.311        0.001        0.114        165.473           
GPU 0     94                15                0.929        0.888        0.337        0.001        0.125        166.508           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     97                16                0.917        0.876        0.323        0.001        0.119        170.339           
GPU 0     95                16                0.950        0.914        0.354        0.001        0.124        120.725           
GPU 0     95                14                0.948        0.914        0.355        0.001        0.123        165.042           
GPU 0     97                15                0.912        0.862        0.324        0.001        0.116        159.328           
GPU 0     97                17                0.941        0.904        0.359        0.001        0.120        165.393           
GPU 0     93                14                0.935        0.887        0.334        0.001        0.120        164.747           
GPU 0     95                16                0.943        0.892        0.323        0.001        0.116        164.589           
GPU 0     96                13                0.930        0.886        0.305        0.001        0.117        169.952           
GPU 0     0                 0                 0.940        0.895        0.334        0.001        0.117        42.105            
GPU 0     0                 0                 0.421        0.407        0.154        0.000        0.050        41.115            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        40.530            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        40.236            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        40.028            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        39.918            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        39.624            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        39.526            
