#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        25.932            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        27.418            
GPU 0     20                1                 0.001        0.000        0.000        0.000        0.000        34.376            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.368            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.161            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.161            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.161            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.466            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.161            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.466            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.161            
GPU 0     100               12                0.000        0.000        0.000        0.000        0.000        79.581            
GPU 0     82                14                0.091        0.081        0.036        0.000        0.008        77.484            
GPU 0     56                8                 0.610        0.560        0.239        0.002        0.085        81.226            
GPU 0     41                7                 0.546        0.475        0.167        0.002        0.068        167.410           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     57                8                 0.637        0.584        0.231        0.002        0.089        78.291            
GPU 0     56                8                 0.634        0.570        0.220        0.002        0.083        137.767           
GPU 0     76                13                0.606        0.545        0.211        0.002        0.081        75.316            
GPU 0     73                11                0.565        0.497        0.173        0.002        0.071        73.745            
GPU 0     29                4                 0.614        0.538        0.184        0.002        0.075        62.336            
GPU 0     74                11                0.610        0.547        0.206        0.002        0.082        169.607           
GPU 0     0                 0                 0.546        0.472        0.156        0.002        0.065        35.839            
