Timestamp, GPU_ID, Total_Memory_MB, Used_Memory_MB, Free_Memory_MB
2025-04-01 03:10:03, 0,  24576,  1,  24050
2025-04-01 03:10:08, 0,  24576,  1,  24050
2025-04-01 03:10:13, 0,  24576,  1,  24050
2025-04-01 03:10:18, 0,  24576,  4,  24046
2025-04-01 03:10:23, 0,  24576,  1439,  22611
2025-04-01 03:10:28, 0,  24576,  1439,  22611
2025-04-01 03:10:33, 0,  24576,  1439,  22611
2025-04-01 03:10:38, 0,  24576,  1439,  22611
2025-04-01 03:10:43, 0,  24576,  1439,  22611
2025-04-01 03:10:48, 0,  24576,  1439,  22611
2025-04-01 03:10:53, 0,  24576,  7999,  16051
2025-04-01 03:10:59, 0,  24576,  15105,  8945
2025-04-01 03:11:04, 0,  24576,  15105,  8945
2025-04-01 03:11:09, 0,  24576,  15105,  8945
2025-04-01 03:11:14, 0,  24576,  22977,  1073
2025-04-01 03:11:19, 0,  24576,  22977,  1073
2025-04-01 03:11:24, 0,  24576,  22977,  1073
2025-04-01 03:11:29, 0,  24576,  22977,  1073
2025-04-01 03:11:34, 0,  24576,  14661,  9389
2025-04-01 03:11:39, 0,  24576,  14661,  9389
2025-04-01 03:11:44, 0,  24576,  14661,  9389
2025-04-01 03:11:49, 0,  24576,  14661,  9389
2025-04-01 03:11:54, 0,  24576,  14661,  9389
2025-04-01 03:11:59, 0,  24576,  14661,  9389
2025-04-01 03:12:04, 0,  24576,  14661,  9389
