Step,TotalRequests,AvgLatency_ms,Throughput_reqPerSec
Ingress,14000,6309.063071428572,106.78952547311575
StepA,14000,19.07557142857143,116.28196715865013
StepB,14000,190.2125,116.00255205614523
StepD,14000,45.885642857142855,116.21922265942787
StepE,14000,462.0836428571429,107.20247484570501
