#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        29.888            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        31.380            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        31.380            
GPU 0     18                0                 0.000        0.000        0.000        0.000        0.000        38.709            
GPU 0     0                 0                 0.001        0.000        0.000        0.000        0.000        38.425            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.327            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.216            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.924            
GPU 0     55                10                0.000        0.000        0.000        0.000        0.000        166.066           
GPU 0     56                10                0.573        0.526        0.217        0.002        0.085        165.791           
GPU 0     57                11                0.653        0.600        0.249        0.003        0.105        163.447           
GPU 0     48                9                 0.654        0.600        0.250        0.003        0.105        170.208           
GPU 0     60                11                0.648        0.596        0.248        0.003        0.105        85.099            
GPU 0     56                10                0.650        0.597        0.249        0.003        0.105        87.924            
GPU 0     74                13                0.643        0.590        0.245        0.003        0.104        103.990           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     40                8                 0.670        0.616        0.256        0.003        0.108        81.515            
GPU 0     0                 0                 0.616        0.565        0.235        0.003        0.099        39.393            
GPU 0     0                 0                 0.010        0.008        0.002        0.000        0.001        39.601            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        39.393            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        39.305            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        39.109            
