Timestamp, GPU_ID, Total_Memory_MB, Used_Memory_MB, Free_Memory_MB
2025-04-01 03:13:51, 0,  24576,  1439,  22611
2025-04-01 03:13:56, 0,  24576,  1439,  22611
2025-04-01 03:14:01, 0,  24576,  1439,  22611
2025-04-01 03:14:06, 0,  24576,  1439,  22611
2025-04-01 03:14:11, 0,  24576,  1439,  22611
2025-04-01 03:14:16, 0,  24576,  1439,  22611
2025-04-01 03:14:21, 0,  24576,  16725,  7325
2025-04-01 03:14:26, 0,  24576,  16725,  7325
2025-04-01 03:14:31, 0,  24576,  16725,  7325
2025-04-01 03:14:36, 0,  24576,  16725,  7325
2025-04-01 03:14:41, 0,  24576,  16725,  7325
2025-04-01 03:14:47, 0,  24576,  16725,  7325
2025-04-01 03:14:52, 0,  24576,  16725,  7325
2025-04-01 03:14:57, 0,  24576,  16725,  7325
2025-04-01 03:15:02, 0,  24576,  16725,  7325
2025-04-01 03:15:07, 0,  24576,  16725,  7325
2025-04-01 03:15:12, 0,  24576,  16725,  7325
2025-04-01 03:15:17, 0,  24576,  16725,  7325
2025-04-01 03:15:22, 0,  24576,  16725,  7325
2025-04-01 03:15:27, 0,  24576,  16725,  7325
2025-04-01 03:15:32, 0,  24576,  16725,  7325
2025-04-01 03:15:37, 0,  24576,  16725,  7325
2025-04-01 03:15:42, 0,  24576,  16725,  7325
2025-04-01 03:15:47, 0,  24576,  16725,  7325
2025-04-01 03:15:52, 0,  24576,  16725,  7325
2025-04-01 03:15:57, 0,  24576,  16725,  7325
2025-04-01 03:16:02, 0,  24576,  16725,  7325
2025-04-01 03:16:07, 0,  24576,  16725,  7325
