#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        28.652            
GPU 0     0                 0                 0.001        0.000        0.000        0.000        0.000        37.065            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.260            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.264            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.351            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.264            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.363            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.363            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.374            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.363            
GPU 0     7                 0                 0.000        0.000        0.000        0.000        0.000        39.942            
GPU 0     57                9                 0.012        0.008        0.002        0.000        0.001        101.389           
GPU 0     59                8                 0.558        0.503        0.194        0.002        0.074        107.588           
GPU 0     63                11                0.629        0.571        0.219        0.002        0.085        88.366            
GPU 0     72                11                0.593        0.528        0.187        0.002        0.076        175.370           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     63                9                 0.575        0.497        0.169        0.002        0.069        92.427            
GPU 0     64                11                0.583        0.512        0.178        0.002        0.073        151.281           
GPU 0     41                7                 0.619        0.559        0.209        0.002        0.084        88.589            
GPU 0     64                9                 0.546        0.470        0.155        0.002        0.065        102.646           
GPU 0     53                7                 0.582        0.507        0.176        0.002        0.072        83.850            
GPU 0     0                 0                 0.567        0.497        0.179        0.002        0.071        39.428            
