Step,TotalRequests,AvgLatency_ms,Throughput_reqPerSec
Ingress,6000,125.23833333333333,50.52376300986897
StepA,6000,10.854,50.58382160772246
StepB,6000,34.8315,50.578278315406145
StepD,6000,7.126,50.68809083305877
StepE,6000,36.89483333333333,50.717226105846855
