#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        32.999            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.669            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        39.060            
GPU 0     39                8                 0.178        0.163        0.074        0.001        0.018        178.397           
GPU 0     32                5                 0.597        0.549        0.229        0.002        0.086        91.347            
GPU 0     57                9                 0.612        0.561        0.235        0.002        0.086        174.844           
GPU 0     53                10                0.627        0.578        0.247        0.003        0.088        154.256           
GPU 0     76                14                0.629        0.583        0.244        0.002        0.090        165.456           
GPU 0     68                11                0.607        0.549        0.210        0.002        0.082        166.550           
GPU 0     66                9                 0.607        0.549        0.210        0.002        0.082        82.987            
GPU 0     87                14                0.626        0.573        0.245        0.002        0.087        163.508           
GPU 0     93                15                0.615        0.545        0.200        0.002        0.079        87.106            
GPU 0     69                9                 0.627        0.572        0.221        0.002        0.085        148.571           
GPU 0     72                12                0.633        0.575        0.224        0.003        0.087        83.275            
GPU 0     77                14                0.652        0.604        0.245        0.003        0.090        90.841            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     58                8                 0.594        0.528        0.196        0.002        0.076        158.214           
GPU 0     74                13                0.636        0.572        0.212        0.002        0.082        87.853            
GPU 0     74                14                0.643        0.590        0.234        0.003        0.089        102.596           
GPU 0     0                 0                 0.629        0.581        0.241        0.003        0.091        40.947            
GPU 0     0                 0                 0.308        0.282        0.111        0.001        0.043        40.347            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        40.641            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        40.053            
