enter_time_str,count
2025-04-01 00:48:20.757,1
2025-04-01 00:48:20.769,1
2025-04-01 00:48:20.770,2
2025-04-01 00:48:21.093,2
2025-04-01 00:48:21.104,3
2025-04-01 00:48:21.126,3
2025-04-01 00:48:21.157,4
2025-04-01 00:48:21.201,5
2025-04-01 00:48:21.216,11
2025-04-01 00:48:21.274,6
2025-04-01 00:48:21.341,5
2025-04-01 00:48:21.441,6
2025-04-01 00:48:21.481,13
2025-04-01 00:48:21.508,6
2025-04-01 00:48:21.602,3
2025-04-01 00:48:21.676,5
2025-04-01 00:48:21.694,9
2025-04-01 00:48:21.798,6
2025-04-01 00:48:21.810,1
2025-04-01 00:48:21.867,1
2025-04-01 00:48:21.907,1
2025-04-01 00:48:21.926,7
2025-04-01 00:48:21.956,1
2025-04-01 00:48:21.976,1
2025-04-01 00:48:21.995,2
2025-04-01 00:48:22.020,5
2025-04-01 00:48:22.056,1
2025-04-01 00:48:22.095,1
2025-04-01 00:48:22.125,10
2025-04-01 00:48:22.128,2
2025-04-01 00:48:22.163,3
2025-04-01 00:48:22.282,1
2025-04-01 00:48:22.288,1
2025-04-01 00:48:22.315,4
2025-04-01 00:48:22.323,1
2025-04-01 00:48:22.380,6
2025-04-01 00:48:22.399,1
2025-04-01 00:48:22.423,5
2025-04-01 00:48:22.441,8
2025-04-01 00:48:22.538,9
2025-04-01 00:48:22.569,12
2025-04-01 00:48:22.638,2
2025-04-01 00:48:22.698,2
2025-04-01 00:48:22.774,1
2025-04-01 00:48:22.776,9
2025-04-01 00:48:22.807,4
2025-04-01 00:48:22.880,9
2025-04-01 00:48:22.916,8
2025-04-01 00:48:23.016,12
2025-04-01 00:48:23.225,1
2025-04-01 00:48:23.236,1
2025-04-01 00:48:23.272,3
2025-04-01 00:48:23.277,6
2025-04-01 00:48:23.337,4
2025-04-01 00:48:23.366,5
2025-04-01 00:48:23.442,5
2025-04-01 00:48:23.457,10
2025-04-01 00:48:23.495,16
2025-04-01 00:48:23.578,9
2025-04-01 00:48:23.806,21
2025-04-01 00:48:23.819,11
2025-04-01 00:48:23.930,16
2025-04-01 00:48:24.123,21
2025-04-01 00:48:24.385,16
2025-04-01 00:48:24.435,11
2025-04-01 00:48:24.644,11
2025-04-01 00:48:24.753,21
2025-04-01 00:48:24.823,16
2025-04-01 00:48:24.928,17
2025-04-01 00:48:25.325,16
2025-04-01 00:48:25.330,11
2025-04-01 00:48:25.379,15
2025-04-01 00:48:25.650,13
2025-04-01 00:48:25.756,16
2025-04-01 00:48:25.774,17
2025-04-01 00:48:26.014,19
2025-04-01 00:48:26.168,16
2025-04-01 00:48:26.230,15
2025-04-01 00:48:26.516,13
2025-04-01 00:48:26.584,16
2025-04-01 00:48:26.613,17
2025-04-01 00:48:26.893,15
2025-04-01 00:48:26.990,16
2025-04-01 00:48:27.010,15
2025-04-01 00:48:27.314,17
2025-04-01 00:48:27.373,25
2025-04-01 00:48:27.586,10
2025-04-01 00:48:27.799,15
2025-04-01 00:48:27.810,15
2025-04-01 00:48:27.834,13
2025-04-01 00:48:28.153,12
2025-04-01 00:48:28.163,7
2025-04-01 00:48:28.215,11
2025-04-01 00:48:28.352,11
2025-04-01 00:48:28.454,14
2025-04-01 00:48:28.539,1
2025-04-01 00:48:28.613,4
2025-04-01 00:48:28.857,1
2025-04-01 00:48:28.860,1
2025-04-01 00:48:28.907,1
2025-04-01 00:48:28.971,1
