#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        27.052            
GPU 0     N/A               N/A               0.001        0.000        0.000        0.000        0.000        65.808            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        65.906            
GPU 0     N/A               N/A               0.000        0.000        0.000        0.000        0.000        66.004            
GPU 0     N/A               N/A               0.109        0.093        0.047        0.002        0.032        88.426            
GPU 0     N/A               N/A               0.239        0.204        0.107        0.005        0.070        86.679            
GPU 0     N/A               N/A               0.221        0.190        0.100        0.005        0.066        81.940            
GPU 0     N/A               N/A               0.201        0.171        0.085        0.004        0.060        88.827            
GPU 0     N/A               N/A               0.215        0.187        0.099        0.004        0.066        78.223            
GPU 0     N/A               N/A               0.203        0.176        0.092        0.004        0.062        90.080            
GPU 0     N/A               N/A               0.203        0.176        0.092        0.004        0.062        87.854            
GPU 0     N/A               N/A               0.204        0.180        0.099        0.005        0.063        73.794            
GPU 0     N/A               N/A               0.196        0.169        0.087        0.004        0.058        83.805            
GPU 0     N/A               N/A               0.211        0.184        0.098        0.005        0.065        86.680            
GPU 0     N/A               N/A               0.219        0.190        0.099        0.005        0.068        85.674            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     N/A               N/A               0.216        0.187        0.099        0.005        0.065        87.770            
GPU 0     N/A               N/A               0.214        0.184        0.093        0.004        0.065        94.438            
GPU 0     N/A               N/A               0.214        0.184        0.094        0.004        0.065        79.904            
GPU 0     N/A               N/A               0.218        0.188        0.096        0.004        0.067        88.165            
GPU 0     N/A               N/A               0.220        0.190        0.099        0.005        0.067        87.251            
GPU 0     N/A               N/A               0.208        0.179        0.093        0.004        0.062        81.660            
GPU 0     N/A               N/A               0.202        0.174        0.089        0.004        0.061        94.204            
GPU 0     N/A               N/A               0.218        0.188        0.099        0.004        0.066        85.669            
GPU 0     N/A               N/A               0.204        0.177        0.093        0.004        0.062        100.213           
GPU 0     N/A               N/A               0.210        0.180        0.094        0.004        0.063        87.843            
GPU 0     N/A               N/A               0.205        0.177        0.092        0.004        0.062        96.799            
GPU 0     N/A               N/A               0.212        0.183        0.094        0.004        0.064        65.309            
GPU 0     N/A               N/A               0.038        0.033        0.017        0.001        0.012        65.320            
