Timestamp, GPU_ID, Total_Memory_MB, Used_Memory_MB, Free_Memory_MB
2025-03-18 04:17:56, 0,  24576,  4,  24046
2025-03-18 04:18:02, 0,  24576,  4,  24046
2025-03-18 04:18:07, 0,  24576,  4,  24046
2025-03-18 04:18:12, 0,  24576,  4,  24046
2025-03-18 04:18:17, 0,  24576,  1439,  22611
2025-03-18 04:18:22, 0,  24576,  19905,  4145
2025-03-18 04:18:27, 0,  24576,  19905,  4145
2025-03-18 04:18:32, 0,  24576,  19905,  4145
2025-03-18 04:18:37, 0,  24576,  19905,  4145
2025-03-18 04:18:42, 0,  24576,  19905,  4145
2025-03-18 04:18:47, 0,  24576,  19905,  4145
2025-03-18 04:18:52, 0,  24576,  19905,  4145
2025-03-18 04:18:57, 0,  24576,  19905,  4145
2025-03-18 04:19:02, 0,  24576,  19905,  4145
2025-03-18 04:19:07, 0,  24576,  19905,  4145
2025-03-18 04:19:12, 0,  24576,  19905,  4145
2025-03-18 04:19:18, 0,  24576,  19905,  4145
2025-03-18 04:19:23, 0,  24576,  19905,  4145
2025-03-18 04:19:28, 0,  24576,  19905,  4145
2025-03-18 04:19:33, 0,  24576,  16119,  7931
2025-03-18 04:19:38, 0,  24576,  16119,  7931
2025-03-18 04:19:43, 0,  24576,  16119,  7931
2025-03-18 04:19:48, 0,  24576,  16119,  7931
2025-03-18 04:19:53, 0,  24576,  16119,  7931
2025-03-18 04:19:58, 0,  24576,  16119,  7931
2025-03-18 04:20:03, 0,  24576,  16119,  7931
2025-03-18 04:20:08, 0,  24576,  16119,  7931
2025-03-18 04:20:13, 0,  24576,  16119,  7931
2025-03-18 04:20:18, 0,  24576,  16119,  7931
2025-03-18 04:20:23, 0,  24576,  16119,  7931
2025-03-18 04:20:28, 0,  24576,  16119,  7931
2025-03-18 04:20:33, 0,  24576,  16119,  7931
2025-03-18 04:20:38, 0,  24576,  16119,  7931
2025-03-18 04:20:43, 0,  24576,  16119,  7931
