#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     13                0                 0.000        0.000        0.000        0.000        0.029        30.787            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.002        27.821            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        27.821            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        27.821            
GPU 0     0                 0                 0.001        0.000        0.000        0.000        0.000        34.836            
GPU 0     0                 0                 0.001        0.000        0.000        0.000        0.000        34.739            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.836            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.739            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.739            
GPU 0     52                10                0.000        0.000        0.000        0.000        0.000        187.921           
GPU 0     80                14                0.514        0.482        0.211        0.002        0.069        80.499            
GPU 0     40                8                 0.621        0.581        0.256        0.003        0.092        84.031            
GPU 0     62                12                0.618        0.578        0.255        0.002        0.092        77.867            
GPU 0     99                20                0.644        0.602        0.268        0.003        0.096        168.233           
GPU 0     61                9                 0.651        0.608        0.269        0.003        0.100        79.099            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     100               17                0.646        0.599        0.255        0.003        0.097        79.839            
GPU 0     67                13                0.663        0.620        0.273        0.003        0.100        79.838            
GPU 0     0                 0                 0.648        0.603        0.264        0.003        0.099        35.632            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.436            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.436            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.228            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.228            
