#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        29.430            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        31.021            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        30.825            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.158            
GPU 0     0                 0                 0.001        0.000        0.000        0.000        0.000        38.071            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.060            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.071            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.060            
GPU 0     86                12                0.000        0.000        0.000        0.000        0.000        172.771           
GPU 0     91                12                0.652        0.630        0.275        0.000        0.085        177.176           
GPU 0     94                13                0.886        0.819        0.268        0.001        0.101        164.302           
GPU 0     98                17                0.943        0.898        0.317        0.001        0.118        66.915            
GPU 0     95                16                0.882        0.842        0.316        0.001        0.113        165.974           
GPU 0     94                13                0.881        0.835        0.318        0.001        0.114        168.142           
GPU 0     96                17                0.936        0.876        0.308        0.001        0.108        164.945           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     95                16                0.909        0.859        0.316        0.001        0.113        162.448           
GPU 0     98                16                0.921        0.868        0.327        0.001        0.110        178.598           
GPU 0     77                10                0.934        0.891        0.325        0.001        0.119        169.969           
GPU 0     94                15                0.905        0.851        0.292        0.001        0.107        160.624           
GPU 0     0                 0                 0.905        0.852        0.305        0.001        0.110        40.040            
