#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        31.824            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.754            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.763            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.763            
GPU 0     68                10                0.581        0.523        0.210        0.003        0.076        74.616            
GPU 0     62                10                0.625        0.560        0.206        0.003        0.083        96.176            
GPU 0     65                12                0.648        0.586        0.227        0.003        0.088        160.936           
GPU 0     20                3                 0.590        0.527        0.191        0.003        0.077        112.629           
GPU 0     55                10                0.652        0.600        0.242        0.003        0.091        169.594           
GPU 0     72                10                0.656        0.609        0.256        0.003        0.096        91.698            
GPU 0     69                10                0.618        0.550        0.199        0.003        0.080        169.505           
GPU 0     57                9                 0.527        0.450        0.145        0.002        0.064        134.362           
GPU 0     72                13                0.527        0.450        0.145        0.002        0.064        83.973            
GPU 0     68                11                0.631        0.572        0.228        0.003        0.087        163.687           
GPU 0     66                10                0.656        0.597        0.228        0.003        0.090        182.551           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     79                15                0.626        0.559        0.199        0.003        0.080        147.599           
GPU 0     59                9                 0.636        0.580        0.236        0.003        0.087        150.034           
GPU 0     89                18                0.654        0.590        0.225        0.003        0.087        78.546            
GPU 0     42                8                 0.641        0.587        0.235        0.003        0.091        165.760           
GPU 0     67                11                0.625        0.564        0.224        0.003        0.084        160.163           
GPU 0     90                15                0.618        0.559        0.225        0.003        0.084        185.986           
GPU 0     40                6                 0.639        0.584        0.235        0.003        0.089        121.409           
GPU 0     22                4                 0.585        0.518        0.178        0.002        0.075        130.825           
GPU 0     84                15                0.589        0.524        0.200        0.003        0.077        94.012            
GPU 0     60                11                0.590        0.515        0.171        0.002        0.072        189.995           
GPU 0     70                11                0.649        0.599        0.251        0.003        0.091        93.804            
GPU 0     84                15                0.572        0.500        0.173        0.002        0.072        92.135            
GPU 0     0                 0                 0.660        0.598        0.218        0.003        0.088        40.641            
GPU 0     0                 0                 0.284        0.259        0.114        0.001        0.037        40.947            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        40.641            
