#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        31.811            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.763            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.763            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.763            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.256            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.763            
GPU 0     30                4                 0.173        0.148        0.034        0.000        0.013        68.194            
GPU 0     13                2                 0.209        0.177        0.038        0.000        0.020        70.964            
GPU 0     44                4                 0.199        0.169        0.036        0.000        0.018        61.699            
GPU 0     15                2                 0.264        0.224        0.049        0.000        0.025        69.988            
GPU 0     15                2                 0.273        0.232        0.049        0.000        0.025        108.980           
GPU 0     30                4                 0.248        0.211        0.045        0.000        0.024        69.487            
GPU 0     3                 0                 0.248        0.211        0.045        0.000        0.024        42.035            
GPU 0     30                4                 0.218        0.185        0.040        0.000        0.021        70.671            
GPU 0     34                4                 0.218        0.185        0.040        0.000        0.021        155.574           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     36                4                 0.217        0.185        0.039        0.000        0.020        52.812            
GPU 0     2                 0                 0.208        0.176        0.038        0.000        0.018        146.340           
GPU 0     15                2                 0.283        0.240        0.051        0.000        0.027        69.389            
GPU 0     30                4                 0.225        0.190        0.041        0.000        0.021        70.085            
GPU 0     15                2                 0.273        0.232        0.049        0.000        0.025        152.675           
GPU 0     30                4                 0.245        0.208        0.044        0.000        0.024        152.552           
GPU 0     15                2                 0.211        0.179        0.038        0.000        0.020        69.584            
GPU 0     32                4                 0.222        0.188        0.040        0.000        0.019        95.428            
GPU 0     30                4                 0.284        0.241        0.052        0.000        0.028        70.378            
GPU 0     15                2                 0.270        0.229        0.049        0.000        0.026        70.085            
GPU 0     30                4                 0.188        0.160        0.034        0.000        0.016        47.166            
GPU 0     15                2                 0.248        0.211        0.045        0.000        0.023        70.085            
GPU 0     0                 0                 0.252        0.214        0.046        0.000        0.023        39.246            
GPU 0     0                 0                 0.049        0.042        0.009        0.000        0.003        39.050            
