#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        28.892            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.003        28.017            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        27.919            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        27.821            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.836            
GPU 0     0                 0                 0.001        0.000        0.000        0.000        0.000        34.642            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.642            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.642            
GPU 0     96                14                0.000        0.000        0.000        0.000        0.000        86.443            
GPU 0     70                12                0.105        0.098        0.038        0.000        0.012        172.261           
GPU 0     54                9                 0.648        0.602        0.265        0.003        0.097        169.616           
GPU 0     57                11                0.651        0.608        0.271        0.003        0.098        77.552            
GPU 0     69                13                0.600        0.561        0.247        0.002        0.089        80.999            
GPU 0     76                14                0.622        0.583        0.259        0.003        0.093        76.074            
GPU 0     74                13                0.643        0.602        0.268        0.003        0.096        76.805            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     46                8                 0.640        0.599        0.266        0.003        0.095        166.454           
GPU 0     0                 0                 0.635        0.595        0.264        0.003        0.094        62.418            
GPU 0     0                 0                 0.472        0.437        0.190        0.002        0.070        35.632            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.436            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.436            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.338            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.228            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.228            
