#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        29.639            
GPU 0     0                 0                 0.001        0.000        0.000        0.000        0.000        38.363            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.363            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.363            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.363            
GPU 0     95                20                0.934        0.912        0.385        0.001        0.148        163.590           
GPU 0     100               21                0.961        0.938        0.393        0.001        0.160        165.954           
GPU 0     95                20                0.959        0.936        0.392        0.001        0.160        161.886           
GPU 0     92                19                0.959        0.936        0.392        0.001        0.160        166.948           
GPU 0     96                20                0.966        0.942        0.394        0.001        0.160        128.701           
GPU 0     96                20                0.962        0.939        0.393        0.001        0.160        165.263           
GPU 0     96                20                0.969        0.945        0.395        0.001        0.160        165.968           
GPU 0     100               21                0.969        0.945        0.395        0.001        0.160        166.789           
GPU 0     100               21                0.966        0.943        0.394        0.001        0.160        164.088           
GPU 0     100               21                0.964        0.941        0.394        0.001        0.159        164.874           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     95                19                0.970        0.946        0.396        0.001        0.160        166.148           
GPU 0     95                20                0.960        0.936        0.392        0.001        0.158        162.367           
GPU 0     100               21                0.963        0.939        0.393        0.001        0.159        167.543           
GPU 0     95                20                0.962        0.939        0.393        0.001        0.159        167.686           
GPU 0     95                20                0.964        0.941        0.394        0.001        0.159        160.760           
GPU 0     96                20                0.960        0.937        0.392        0.001        0.158        166.951           
GPU 0     100               21                0.958        0.934        0.390        0.001        0.158        166.937           
GPU 0     100               21                0.962        0.940        0.393        0.001        0.158        167.241           
GPU 0     96                20                0.960        0.937        0.392        0.001        0.157        164.187           
GPU 0     100               21                0.960        0.936        0.391        0.001        0.158        162.469           
GPU 0     95                20                0.961        0.937        0.392        0.001        0.158        163.702           
GPU 0     99                20                0.961        0.938        0.392        0.001        0.158        164.281           
GPU 0     95                20                0.961        0.938        0.392        0.001        0.157        166.741           
GPU 0     98                21                0.959        0.935        0.391        0.001        0.157        164.865           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     95                19                0.962        0.939        0.393        0.001        0.158        163.107           
GPU 0     100               21                0.921        0.898        0.375        0.001        0.151        172.151           
GPU 0     100               21                0.962        0.938        0.392        0.001        0.157        163.849           
GPU 0     93                19                0.962        0.940        0.393        0.001        0.158        175.205           
GPU 0     0                 0                 0.964        0.941        0.393        0.001        0.158        78.180            
GPU 0     0                 0                 0.695        0.672        0.273        0.001        0.113        42.537            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        41.546            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        42.231            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        41.448            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        41.546            
