#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        32.077            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.119            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.208            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.216            
GPU 0     4                 0                 0.000        0.000        0.000        0.000        0.000        38.416            
GPU 0     95                14                0.001        0.000        0.000        0.000        0.000        168.286           
GPU 0     93                13                0.897        0.856        0.347        0.001        0.118        165.526           
GPU 0     95                14                0.837        0.778        0.260        0.001        0.094        134.482           
GPU 0     95                18                0.890        0.834        0.285        0.001        0.106        172.583           
GPU 0     62                8                 0.881        0.820        0.277        0.001        0.104        161.130           
GPU 0     95                17                0.837        0.759        0.233        0.001        0.089        164.934           
GPU 0     95                15                0.896        0.849        0.298        0.001        0.111        144.227           
GPU 0     92                16                0.900        0.837        0.300        0.001        0.102        167.780           
GPU 0     93                13                0.894        0.830        0.273        0.001        0.106        170.237           
GPU 0     92                12                0.937        0.889        0.302        0.001        0.111        176.806           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     95                13                0.905        0.842        0.281        0.001        0.102        129.347           
GPU 0     67                9                 0.903        0.846        0.295        0.001        0.105        174.900           
GPU 0     93                12                0.860        0.796        0.259        0.001        0.099        171.302           
GPU 0     19                2                 0.875        0.802        0.257        0.001        0.095        73.947            
GPU 0     0                 0                 0.866        0.810        0.270        0.001        0.103        40.896            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        40.503            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        40.099            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        39.903            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        40.099            
