#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     91                5                 0.000        0.000        0.000        0.000        0.000        49.415            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        28.935            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        28.825            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        28.825            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.862            
GPU 0     0                 0                 0.001        0.000        0.000        0.000        0.000        35.373            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.667            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        35.667            
GPU 0     38                8                 0.000        0.000        0.000        0.000        0.000        101.861           
GPU 0     66                14                0.433        0.400        0.187        0.002        0.053        78.908            
GPU 0     53                11                0.612        0.568        0.249        0.002        0.097        179.493           
GPU 0     84                17                0.627        0.583        0.271        0.002        0.092        78.245            
GPU 0     76                13                0.613        0.572        0.257        0.003        0.096        167.526           
GPU 0     52                11                0.633        0.593        0.266        0.002        0.098        166.103           
GPU 0     81                16                0.600        0.559        0.254        0.003        0.093        79.574            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     89                15                0.608        0.568        0.255        0.003        0.095        72.709            
GPU 0     23                5                 0.611        0.572        0.258        0.003        0.095        72.080            
GPU 0     68                12                0.624        0.584        0.263        0.003        0.097        166.007           
GPU 0     100               20                0.568        0.530        0.239        0.002        0.089        81.099            
GPU 0     33                6                 0.622        0.582        0.261        0.003        0.097        189.767           
GPU 0     69                14                0.605        0.566        0.254        0.003        0.094        81.014            
GPU 0     17                3                 0.584        0.545        0.246        0.003        0.091        85.789            
GPU 0     0                 0                 0.573        0.536        0.241        0.002        0.089        37.060            
GPU 0     0                 0                 0.129        0.118        0.052        0.001        0.017        36.855            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        36.668            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        36.473            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        36.473            
