#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        29.529            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        31.021            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        31.021            
GPU 0     11                0                 0.000        0.000        0.000        0.000        0.000        38.048            
GPU 0     0                 0                 0.001        0.000        0.000        0.000        0.000        38.146            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.156            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.146            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.146            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.146            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.048            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.146            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.146            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.146            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.048            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.146            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.146            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.146            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.146            
GPU 0     56                9                 0.000        0.000        0.000        0.000        0.000        172.397           
GPU 0     63                9                 0.452        0.403        0.152        0.002        0.055        81.896            
GPU 0     69                10                0.567        0.503        0.190        0.002        0.074        104.652           
GPU 0     85                15                0.551        0.466        0.145        0.002        0.064        103.748           
GPU 0     58                8                 0.573        0.502        0.170        0.002        0.072        126.496           
GPU 0     64                9                 0.599        0.539        0.203        0.002        0.079        74.581            
GPU 0     39                6                 0.502        0.429        0.137        0.002        0.060        156.865           
GPU 0     59                9                 0.568        0.493        0.168        0.002        0.068        99.120            
GPU 0     74                13                0.551        0.472        0.157        0.002        0.065        72.899            
GPU 0     51                8                 0.505        0.434        0.144        0.002        0.065        117.041           
GPU 0     0                 0                 0.611        0.549        0.214        0.002        0.081        69.085            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.462        0.395        0.130        0.002        0.055        39.722            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        39.526            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        39.332            
