#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        32.314            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.069            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.167            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.057            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.057            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.057            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        38.057            
GPU 0     95                18                0.681        0.663        0.283        0.000        0.090        166.048           
GPU 0     97                17                0.943        0.916        0.369        0.001        0.134        171.361           
GPU 0     93                12                0.943        0.916        0.369        0.001        0.134        165.877           
GPU 0     97                15                0.931        0.894        0.341        0.001        0.122        171.263           
GPU 0     97                15                0.947        0.906        0.327        0.001        0.119        165.425           
GPU 0     97                16                0.901        0.856        0.323        0.001        0.115        167.820           
GPU 0     92                13                0.936        0.904        0.369        0.001        0.126        150.156           
GPU 0     97                19                0.904        0.852        0.312        0.001        0.112        166.546           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     97                19                0.935        0.901        0.355        0.001        0.129        168.912           
GPU 0     97                16                0.945        0.908        0.351        0.001        0.125        161.227           
GPU 0     96                13                0.959        0.923        0.348        0.001        0.125        175.826           
GPU 0     28                3                 0.892        0.842        0.313        0.001        0.108        75.506            
GPU 0     100               20                0.873        0.834        0.332        0.001        0.115        140.211           
GPU 0     97                15                0.850        0.807        0.308        0.001        0.114        169.454           
GPU 0     94                17                0.956        0.921        0.365        0.001        0.128        163.106           
GPU 0     97                15                0.941        0.907        0.371        0.001        0.120        166.001           
GPU 0     100               21                0.955        0.916        0.349        0.001        0.121        167.395           
GPU 0     97                16                0.948        0.912        0.356        0.001        0.132        166.787           
GPU 0     94                16                0.957        0.926        0.358        0.001        0.126        164.973           
GPU 0     96                13                0.927        0.875        0.325        0.001        0.113        177.111           
GPU 0     98                15                0.948        0.911        0.365        0.001        0.122        133.984           
GPU 0     94                14                0.933        0.884        0.339        0.001        0.116        165.664           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     96                13                0.963        0.934        0.383        0.001        0.133        178.285           
GPU 0     94                16                0.897        0.853        0.311        0.001        0.107        177.553           
GPU 0     0                 0                 0.918        0.878        0.336        0.001        0.119        42.537            
GPU 0     0                 0                 0.167        0.161        0.065        0.000        0.020        41.840            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        41.448            
