Step,TotalRequests,AvgLatency_ms,Throughput_reqPerSec
Ingress,12000,3768.1344166666668,197.8565539983512
StepA,12000,26.521333333333335,220.73836984713867
StepB,12000,371.4200833333333,215.20417496099424
StepD,12000,32.30158333333333,216.22400807236298
StepE,12000,461.05625,199.47140078791205
