Timestamp, GPU_ID, Total_Memory_MB, Used_Memory_MB, Free_Memory_MB
2025-03-18 00:39:30, 0,  24576,  4,  24046
2025-03-18 00:39:35, 0,  24576,  1439,  22611
2025-03-18 00:39:40, 0,  24576,  1439,  22611
2025-03-18 00:39:45, 0,  24576,  3503,  20547
2025-03-18 00:39:50, 0,  24576,  3503,  20547
2025-03-18 00:39:55, 0,  24576,  3503,  20547
2025-03-18 00:40:00, 0,  24576,  3503,  20547
2025-03-18 00:40:05, 0,  24576,  3503,  20547
2025-03-18 00:40:10, 0,  24576,  3503,  20547
2025-03-18 00:40:15, 0,  24576,  3503,  20547
2025-03-18 00:40:20, 0,  24576,  3503,  20547
2025-03-18 00:40:25, 0,  24576,  3503,  20547
2025-03-18 00:40:31, 0,  24576,  3503,  20547
2025-03-18 00:40:36, 0,  24576,  3503,  20547
2025-03-18 00:40:41, 0,  24576,  3503,  20547
2025-03-18 00:40:46, 0,  24576,  3503,  20547
2025-03-18 00:40:51, 0,  24576,  3503,  20547
2025-03-18 00:40:56, 0,  24576,  3503,  20547
2025-03-18 00:41:01, 0,  24576,  3503,  20547
2025-03-18 00:41:06, 0,  24576,  3503,  20547
2025-03-18 00:41:11, 0,  24576,  3503,  20547
2025-03-18 00:41:16, 0,  24576,  3503,  20547
2025-03-18 00:41:21, 0,  24576,  3503,  20547
2025-03-18 00:41:26, 0,  24576,  3503,  20547
2025-03-18 00:41:31, 0,  24576,  3503,  20547
2025-03-18 00:41:36, 0,  24576,  3503,  20547
