Timestamp, GPU_ID, Total_Memory_MB, Used_Memory_MB, Free_Memory_MB
2025-04-01 04:43:17, 0,  24576,  1,  24050
2025-04-01 04:43:22, 0,  24576,  705,  23345
2025-04-01 04:43:27, 0,  24576,  705,  23345
2025-04-01 04:43:32, 0,  24576,  705,  23345
2025-04-01 04:43:38, 0,  24576,  705,  23345
2025-04-01 04:43:43, 0,  24576,  705,  23345
2025-04-01 04:43:48, 0,  24576,  705,  23345
2025-04-01 04:43:53, 0,  24576,  705,  23345
2025-04-01 04:43:58, 0,  24576,  705,  23345
2025-04-01 04:44:03, 0,  24576,  705,  23345
2025-04-01 04:44:08, 0,  24576,  885,  23165
2025-04-01 04:44:13, 0,  24576,  885,  23165
2025-04-01 04:44:18, 0,  24576,  885,  23165
2025-04-01 04:44:23, 0,  24576,  885,  23165
2025-04-01 04:44:28, 0,  24576,  885,  23165
2025-04-01 04:44:33, 0,  24576,  885,  23165
2025-04-01 04:44:38, 0,  24576,  885,  23165
2025-04-01 04:44:43, 0,  24576,  885,  23165
2025-04-01 04:44:48, 0,  24576,  885,  23165
2025-04-01 04:44:53, 0,  24576,  885,  23165
2025-04-01 04:44:58, 0,  24576,  885,  23165
2025-04-01 04:45:04, 0,  24576,  885,  23165
2025-04-01 04:45:09, 0,  24576,  885,  23165
2025-04-01 04:45:14, 0,  24576,  885,  23165
2025-04-01 04:45:19, 0,  24576,  885,  23165
2025-04-01 04:45:24, 0,  24576,  885,  23165
2025-04-01 04:45:29, 0,  24576,  885,  23165
2025-04-01 04:45:34, 0,  24576,  885,  23165
2025-04-01 04:45:39, 0,  24576,  885,  23165
2025-04-01 04:45:44, 0,  24576,  885,  23165
2025-04-01 04:45:49, 0,  24576,  885,  23165
2025-04-01 04:45:54, 0,  24576,  885,  23165
2025-04-01 04:45:59, 0,  24576,  885,  23165
2025-04-01 04:46:04, 0,  24576,  885,  23165
2025-04-01 04:46:09, 0,  24576,  885,  23165
2025-04-01 04:46:14, 0,  24576,  885,  23165
2025-04-01 04:46:19, 0,  24576,  885,  23165
2025-04-01 04:46:24, 0,  24576,  885,  23165
2025-04-01 04:46:30, 0,  24576,  885,  23165
2025-04-01 04:46:35, 0,  24576,  885,  23165
