#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        29.044            
GPU 0     0                 0                 0.001        0.000        0.000        0.000        0.000        37.559            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.461            
GPU 0     64                8                 0.000        0.000        0.000        0.000        0.000        70.651            
GPU 0     45                6                 0.283        0.259        0.088        0.000        0.026        157.778           
GPU 0     61                8                 0.780        0.698        0.196        0.000        0.082        81.093            
GPU 0     60                8                 0.718        0.632        0.172        0.000        0.072        141.198           
GPU 0     97                15                0.662        0.583        0.162        0.000        0.067        163.424           
GPU 0     91                11                0.748        0.668        0.193        0.000        0.077        143.003           
GPU 0     86                11                0.732        0.651        0.183        0.000        0.074        165.033           
GPU 0     75                10                0.767        0.682        0.189        0.000        0.078        129.745           
GPU 0     76                10                0.713        0.627        0.168        0.000        0.072        155.747           
GPU 0     95                12                0.773        0.681        0.187        0.000        0.078        166.519           
GPU 0     0                 0                 0.811        0.714        0.192        0.000        0.081        39.330            
GPU 0     0                 0                 0.036        0.031        0.008        0.000        0.003        39.539            
