#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        29.239            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        30.727            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        30.727            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.570            
GPU 0     0                 0                 0.001        0.000        0.000        0.000        0.000        37.765            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.656            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.656            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.656            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        37.656            
GPU 0     100               21                0.000        0.000        0.000        0.000        0.000        166.265           
GPU 0     97                18                0.592        0.583        0.242        0.000        0.088        177.993           
GPU 0     97                16                0.943        0.920        0.395        0.001        0.140        155.321           
GPU 0     99                22                0.939        0.921        0.404        0.001        0.143        169.186           
GPU 0     96                17                0.959        0.937        0.397        0.001        0.147        165.786           
GPU 0     94                20                0.962        0.937        0.406        0.001        0.150        177.263           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     100               21                0.949        0.929        0.398        0.001        0.152        175.591           
GPU 0     92                20                0.953        0.931        0.400        0.001        0.143        167.749           
GPU 0     95                20                0.955        0.932        0.397        0.001        0.149        173.799           
GPU 0     100               22                0.953        0.932        0.412        0.001        0.144        166.570           
GPU 0     100               21                0.958        0.931        0.388        0.001        0.142        165.490           
GPU 0     0                 0                 0.960        0.937        0.406        0.001        0.149        73.420            
GPU 0     0                 0                 0.673        0.658        0.292        0.000        0.102        40.040            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        39.746            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        39.330            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        39.135            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        39.428            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        39.135            
