#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        26.218            
GPU 0     0                 0                 0.001        0.000        0.000        0.000        0.000        34.740            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.740            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.740            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.837            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.740            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.447            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        34.740            
GPU 0     39                6                 0.000        0.000        0.000        0.000        0.000        130.645           
GPU 0     20                3                 0.158        0.133        0.039        0.001        0.014        151.419           
GPU 0     38                5                 0.238        0.194        0.050        0.001        0.027        90.848            
GPU 0     48                7                 0.343        0.280        0.072        0.001        0.039        123.683           
GPU 0     59                9                 0.303        0.247        0.063        0.001        0.035        132.553           
GPU 0     62                9                 0.319        0.261        0.068        0.001        0.036        83.775            
GPU 0     46                6                 0.254        0.207        0.054        0.001        0.029        85.736            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     17                2                 0.300        0.245        0.063        0.001        0.034        61.430            
GPU 0     21                3                 0.271        0.221        0.056        0.001        0.031        69.596            
GPU 0     36                5                 0.294        0.239        0.061        0.001        0.034        83.303            
GPU 0     19                3                 0.293        0.240        0.063        0.001        0.034        61.626            
GPU 0     40                5                 0.273        0.223        0.058        0.001        0.031        137.869           
GPU 0     49                7                 0.364        0.301        0.084        0.001        0.041        61.833            
GPU 0     59                8                 0.276        0.225        0.058        0.001        0.031        92.943            
GPU 0     53                7                 0.309        0.252        0.064        0.001        0.035        149.648           
GPU 0     42                6                 0.367        0.300        0.077        0.001        0.042        73.342            
GPU 0     58                8                 0.352        0.288        0.076        0.001        0.041        63.309            
GPU 0     28                3                 0.344        0.282        0.074        0.001        0.040        69.096            
GPU 0     40                6                 0.192        0.157        0.042        0.001        0.021        64.780            
GPU 0     39                6                 0.296        0.244        0.066        0.001        0.033        71.083            
GPU 0     65                9                 0.277        0.227        0.060        0.001        0.032        122.179           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     55                8                 0.277        0.228        0.060        0.001        0.031        64.212            
GPU 0     40                6                 0.305        0.249        0.064        0.001        0.035        66.463            
GPU 0     41                6                 0.290        0.238        0.063        0.001        0.033        132.816           
GPU 0     28                4                 0.274        0.223        0.058        0.001        0.031        129.244           
GPU 0     65                9                 0.201        0.164        0.042        0.001        0.022        139.961           
GPU 0     0                 0                 0.268        0.219        0.057        0.001        0.029        64.287            
GPU 0     31                4                 0.264        0.216        0.056        0.001        0.030        142.650           
GPU 0     0                 0                 0.322        0.263        0.068        0.001        0.036        62.321            
GPU 0     20                3                 0.322        0.264        0.070        0.001        0.037        62.516            
GPU 0     14                2                 0.273        0.223        0.057        0.001        0.031        62.614            
GPU 0     20                3                 0.219        0.179        0.047        0.001        0.025        62.321            
GPU 0     20                3                 0.258        0.211        0.054        0.001        0.030        66.639            
GPU 0     11                2                 0.314        0.257        0.068        0.001        0.036        62.419            
GPU 0     36                5                 0.316        0.258        0.067        0.001        0.036        103.551           
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     18                3                 0.296        0.242        0.062        0.001        0.034        131.458           
GPU 0     15                2                 0.331        0.270        0.069        0.001        0.038        62.418            
GPU 0     21                3                 0.247        0.202        0.053        0.001        0.028        110.789           
GPU 0     41                6                 0.292        0.239        0.062        0.001        0.034        95.842            
GPU 0     70                8                 0.262        0.214        0.056        0.001        0.029        104.971           
GPU 0     0                 0                 0.287        0.235        0.062        0.001        0.032        35.632            
