Timestamp, GPU_ID, Total_Memory_MB, Used_Memory_MB, Free_Memory_MB
2025-04-01 03:38:36, 0,  24576,  12773,  11277
2025-04-01 03:38:41, 0,  24576,  1,  24050
2025-04-01 03:38:46, 0,  24576,  1,  24050
2025-04-01 03:38:51, 0,  24576,  4,  24046
2025-04-01 03:38:56, 0,  24576,  2403,  21647
2025-04-01 03:39:01, 0,  24576,  2403,  21647
2025-04-01 03:39:06, 0,  24576,  2403,  21647
2025-04-01 03:39:11, 0,  24576,  2403,  21647
2025-04-01 03:39:16, 0,  24576,  2403,  21647
2025-04-01 03:39:21, 0,  24576,  2403,  21647
2025-04-01 03:39:26, 0,  24576,  2403,  21647
2025-04-01 03:39:31, 0,  24576,  2403,  21647
2025-04-01 03:39:37, 0,  24576,  2403,  21647
2025-04-01 03:39:42, 0,  24576,  2403,  21647
2025-04-01 03:39:47, 0,  24576,  2403,  21647
2025-04-01 03:39:52, 0,  24576,  2403,  21647
2025-04-01 03:39:57, 0,  24576,  2403,  21647
2025-04-01 03:40:02, 0,  24576,  2403,  21647
2025-04-01 03:40:07, 0,  24576,  2403,  21647
2025-04-01 03:40:12, 0,  24576,  2403,  21647
2025-04-01 03:40:17, 0,  24576,  3069,  20981
2025-04-01 03:40:22, 0,  24576,  11441,  12609
2025-04-01 03:40:27, 0,  24576,  11453,  12597
2025-04-01 03:40:32, 0,  24576,  11453,  12597
2025-04-01 03:40:37, 0,  24576,  11453,  12597
2025-04-01 03:40:42, 0,  24576,  11453,  12597
2025-04-01 03:40:47, 0,  24576,  11453,  12597
2025-04-01 03:40:52, 0,  24576,  11453,  12597
2025-04-01 03:40:57, 0,  24576,  11465,  12585
2025-04-01 03:41:02, 0,  24576,  11465,  12585
2025-04-01 03:41:07, 0,  24576,  11465,  12585
2025-04-01 03:41:13, 0,  24576,  11465,  12585
2025-04-01 03:41:18, 0,  24576,  11465,  12585
2025-04-01 03:41:23, 0,  24576,  11465,  12585
2025-04-01 03:41:28, 0,  24576,  11467,  12583
2025-04-01 03:41:33, 0,  24576,  11467,  12583
