Step,TotalRequests,AvgLatency_ms,Throughput_reqPerSec
Ingress,14999,11020.794719647976,100.5638656645368
StepA,14999,27.603240216014402,109.33490786097504
StepB,14999,223.16214414294285,109.32295424893766
StepD,14999,48.13267551170078,109.55452161654823
StepE,14999,506.22741516101075,100.9028039395081
